2016-06-22,129.03
2016-06-23,131.35
2016-06-24,131.86
2016-06-25,135.38
2016-06-26,138.12
2016-06-27,139.58
2016-06-28,137.78
2016-06-29,138.98
2016-06-30,138.38
2016-07-01,136.92
2016-07-02,138.81
2016-07-03,137.44
2016-07-04,136.32
2016-07-05,136.32
2016-07-06,137.09
2016-07-07,136.15
2016-07-08,136.75
2016-07-09,136.84
2016-07-10,133.75
2016-07-11,131.95
2016-07-12,132.46
2016-07-13,131.95
2016-07-14,131
2016-07-15,131.26
2016-07-16,130.32
2016-07-17,129.29
2016-07-18,129.54
2016-07-19,128.69
2016-07-20,129.03
2016-07-21,128.86
2016-07-22,128.86
2016-07-23,128.17
2016-07-24,129.37
2016-07-25,128.52
2016-07-26,131.17
2016-07-27,132.12
2016-07-28,132.72
2016-07-29,131.95
2016-07-30,130.57
2016-07-31,131.09
2016-08-01,131.17
2016-08-02,133.32
2016-08-03,132.72
2016-08-04,131.77
2016-08-05,133.32
2016-08-06,132.98
2016-08-07,133.4
2016-08-08,131.95
2016-08-09,131.77
2016-08-10,131.6
2016-08-11,132.29
2016-08-12,132.2
2016-08-13,132.03
2016-08-14,131.95
2016-08-15,132.12
2016-08-16,132.55
2016-08-17,131.86
2016-08-18,131.77
2016-08-19,131.69
2016-08-20,131.95
2016-08-21,133.4
2016-08-22,133.92
2016-08-23,133.58
2016-08-24,133.49
2016-08-25,132.55
2016-08-26,133.4
2016-08-27,132.98
2016-08-28,133.66
2016-08-29,134.18
2016-08-30,133.15
2016-08-31,131.69
2016-09-01,131.86
2016-09-02,132.2
2016-09-03,131.52
2016-09-04,131.77
2016-09-05,130.49
2016-09-06,129.72
2016-09-07,129.12
2016-09-08,129.03
2016-09-09,129.46
2016-09-10,128.52
2016-09-11,129.12
2016-09-12,129.46
2016-09-13,129.2
2016-09-14,129.89
2016-09-15,131.35
2016-09-16,129.63
2016-09-17,129.63
2016-09-18,127.83
2016-09-19,131.17
2016-09-20,131.77
2016-09-21,132.55
2016-09-22,135.03
2016-09-23,133.58
2016-09-24,133.83
2016-09-25,133.92
2016-09-26,132.55
2016-09-27,132.55
2016-09-28,132.29
2016-09-29,132.29
2016-09-30,132.38
2016-10-01,134.52
2016-10-02,132.72
2016-10-03,132.72
2016-10-04,132.46
2016-10-05,132.8
2016-10-06,130.92
2016-10-07,130.83
2016-10-08,130.4
2016-10-09,129.8
2016-10-10,130.06
2016-10-11,130.92
2016-10-12,130.75
2016-10-13,130.49
2016-10-14,129.8
2016-10-15,129.54
2016-10-16,129.97
2016-10-17,129.8
2016-10-18,129.12
2016-10-19,129.54
2016-10-20,130.66
2016-10-21,130.15
2016-10-22,130.15
2016-10-23,130.4
2016-10-24,130.32
2016-10-25,130.49
2016-10-26,133.23
2016-10-27,132.55
2016-10-28,132.29
2016-10-29,133.23
2016-10-30,132.2
2016-10-31,133.92
2016-11-01,135.12
2016-11-02,135.12
2016-11-03,131.09
2016-11-04,132.2
2016-11-05,137.95
2016-11-06,138.64
2016-11-07,136.58
2016-11-08,137.01
2016-11-09,134
2016-11-10,134.52
2016-11-11,135.63
2016-11-12,134.26
2016-11-13,137.26
2016-11-14,137.18
2016-11-15,136.92
2016-11-16,133.92
2016-11-17,131.17
2016-11-18,128.69
2016-11-19,128.86
2016-11-20,128.43
2016-11-21,129.89
2016-11-22,130.66
2016-11-23,130.75
2016-11-24,130.4
2016-11-25,128.43
2016-11-26,128.52
2016-11-27,128
2016-11-28,128.09
2016-11-29,128.69
2016-11-30,128.69
2016-12-01,128.52
2016-12-02,128.6
2016-12-03,128.77
2016-12-04,128.69
2016-12-05,127.83
2016-12-06,127.83
2016-12-07,127.06
2016-12-08,127.14
2016-12-09,127.23
2016-12-10,126.97
2016-12-11,126.63
2016-12-12,122
2016-12-13,121.14
2016-12-14,121.23
2016-12-15,120.8
2016-12-16,121.23
2016-12-17,121.48
2016-12-18,122
2016-12-19,120.71
2016-12-20,120.45
2016-12-21,120.2
2016-12-22,122.51
2016-12-23,123.71
2016-12-24,122.6
2016-12-25,121.83
2016-12-26,120.62
2016-12-27,120.62
2016-12-28,122.17
2016-12-29,122.77
2016-12-30,121.14
2016-12-31,121.05
2017-01-01,122.6
2017-01-02,121.57
2017-01-03,120.8
2017-01-04,121.14
2017-01-05,116.16
2017-01-06,115.22
2017-01-07,114.45
2017-01-08,114.54
2017-01-09,115.48
2017-01-10,115.31
2017-01-11,115.48
2017-01-12,115.48
2017-01-13,115.91
2017-01-14,115.82
2017-01-15,114.79
2017-01-16,114.45
2017-01-17,115.05
2017-01-18,115.39
2017-01-19,114.88
2017-01-20,114.19
2017-01-21,114.11
2017-01-22,113.42
2017-01-23,113.85
2017-01-24,112.82
2017-01-25,111.1
2017-01-26,112.05
2017-01-27,113.16
2017-01-28,113.76
2017-01-29,112.99
2017-01-30,112.05
2017-01-31,112.65
2017-02-01,110.93
2017-02-02,110.93
2017-02-03,110.33
2017-02-04,109.13
2017-02-05,109.22
2017-02-06,109.9
2017-02-07,106.64
2017-02-08,106.39
2017-02-09,105.87
2017-02-10,105.27
2017-02-11,103.56
2017-02-12,102.87
2017-02-13,101.93
2017-02-14,103.04
2017-02-15,103.56
2017-02-16,101.24
2017-02-17,101.76
2017-02-18,101.41
2017-02-19,100.98
2017-02-20,101.93
2017-02-21,103.9
2017-02-22,103.64
2017-02-23,102.01
2017-02-24,103.64
2017-02-25,103.81
2017-02-26,103.13
2017-02-27,103.39
2017-02-28,103.99
2017-03-01,104.41
2017-03-02,107.07
2017-03-03,107.85
2017-03-04,108.36
2017-03-05,108.36
2017-03-06,107.85
2017-03-07,108.1
2017-03-08,109.3
2017-03-09,109.65
2017-03-10,107.42
2017-03-11,106.39
2017-03-12,106.73
2017-03-13,107.42
2017-03-14,109.13
2017-03-15,108.62
2017-03-16,109.39
2017-03-17,108.79
2017-03-18,108.02
2017-03-19,108.7
2017-03-20,107.33
2017-03-21,108.7
2017-03-22,108.02
2017-03-23,109.47
2017-03-24,109.22
2017-03-25,108.96
2017-03-26,108.79
2017-03-27,110.76
2017-03-28,111.02
2017-03-29,110.76
2017-03-30,110.93
2017-03-31,109.65
2017-04-01,111.02
2017-04-02,110.25
2017-04-03,111.36
2017-04-04,109.22
2017-04-05,109.39
2017-04-06,109.82
2017-04-07,109.73
2017-04-08,108.36
2017-04-09,108.53
2017-04-10,110.68
2017-04-11,110.42
2017-04-12,109.47
2017-04-13,110.42
2017-04-14,110.25
2017-04-15,110.08
2017-04-16,112.39
2017-04-17,111.19
2017-04-18,111.7
2017-04-19,112.31
2017-04-20,113.51
2017-04-21,109.56
2017-04-22,109.47
2017-04-23,109.65
2017-04-24,106.47
2017-04-25,108.45
2017-04-26,108.45
2017-04-27,108.62
2017-04-28,110.68
2017-04-29,109.82
2017-04-30,111.45
2017-05-01,113.51
2017-05-02,112.05
2017-05-03,114.54
2017-05-04,115.39
2017-05-05,116.08
2017-05-06,114.96
2017-05-07,116.34
2017-05-08,116.59
2017-05-09,115.82
2017-05-10,118.31
2017-05-11,117.97
2017-05-12,117.02
2017-05-13,115.91
2017-05-14,117.28
2017-05-15,114.62
2017-05-16,115.05
2017-05-17,115.22
2017-05-18,114.19
2017-05-19,114.79
2017-05-20,114.71
2017-05-21,115.74
2017-05-22,114.11
2017-05-23,113.85
2017-05-24,113.68
2017-05-25,112.48
2017-05-26,112.48
2017-05-27,112.39
2017-05-28,113.16
2017-05-29,113.59
2017-05-30,114.28
2017-05-31,116.94
2017-06-01,117.45
2017-06-02,116.77
2017-06-03,115.91
2017-06-04,115.82
2017-06-05,115.31
2017-06-06,114.36
2017-06-07,114.45
2017-06-08,115.05
2017-06-09,113.51
2017-06-10,114.88
2017-06-11,113.08
2017-06-12,112.82
2017-06-13,110.33
2017-06-14,108.79
2017-06-15,107.42
2017-06-16,106.39
2017-06-17,105.36
2017-06-18,105.27
2017-06-19,106.47
2017-06-20,105.62
2017-06-21,106.56
2017-06-22,107.85
2017-06-23,108.02
2017-06-24,107.85
2017-06-25,108.1
2017-06-26,107.85
2017-06-27,108.62
2017-06-28,108.7
2017-06-29,109.13
2017-06-30,109.3
2017-07-01,109.65
2017-07-02,111.88
2017-07-03,111.19
2017-07-04,110.33
2017-07-05,110.5
2017-07-06,111.45
2017-07-07,112.48
2017-07-08,111.79
2017-07-09,113.16
2017-07-10,112.48
2017-07-11,114.45
2017-07-12,114.79
2017-07-13,114.19
2017-07-14,114.36
2017-07-15,115.56
2017-07-16,115.22
2017-07-17,113.85
2017-07-18,115.39
2017-07-19,115.05
2017-07-20,115.31
2017-07-21,114.96
2017-07-22,116.85
2017-07-23,124.66
2017-07-24,122.34
2017-07-25,123.88
2017-07-26,123.11
2017-07-27,125.51
2017-07-28,125.51
2017-07-29,125.17
2017-07-30,125.51
2017-07-31,124.31
2017-08-01,121.05
2017-08-02,120.8
2017-08-03,120.54
2017-08-04,120.54
2017-08-05,120.71
2017-08-06,120.45
2017-08-07,121.83
2017-08-08,121.48
2017-08-09,121.48
2017-08-10,120.71
2017-08-11,120.11
2017-08-12,117.02
2017-08-13,117.54
2017-08-14,117.45
2017-08-15,117.02
2017-08-16,119.17
2017-08-17,120.54
2017-08-18,120.54
2017-08-19,121.05
2017-08-20,122.85
2017-08-21,122.94
2017-08-22,121.4
2017-08-23,120.88
2017-08-24,120.8
2017-08-25,120.97
2017-08-26,120.8
2017-08-27,124.91
2017-08-28,124.57
2017-08-29,124.57
2017-08-30,125.43
2017-08-31,122.85
2017-09-01,122.77
2017-09-02,122.08
2017-09-03,121.4
2017-09-04,119.51
2017-09-05,120.88
2017-09-06,125.08
2017-09-07,123.63
2017-09-08,123.63
2017-09-09,121.14
2017-09-10,117.79
2017-09-11,119.51
2017-09-12,119.42
2017-09-13,118.57
2017-09-14,119.51
2017-09-15,119.34
2017-09-16,118.82
2017-09-17,119.68
2017-09-18,119.51
2017-09-19,118.14
2017-09-20,117.62
2017-09-21,117.71
2017-09-22,118.65
2017-09-23,119.25
2017-09-24,117.79
2017-09-25,117.71
2017-09-26,117.88
2017-09-27,119.17
2017-09-28,119.77
2017-09-29,120.28
2017-09-30,120.8
2017-10-01,122
2017-10-02,123.37
2017-10-03,124.91
2017-10-04,125.77
2017-10-05,126.54
2017-10-06,126.37
2017-10-07,126.8
2017-10-08,127.31
2017-10-09,130.06
2017-10-10,129.12
2017-10-11,128.6
2017-10-12,125.43
2017-10-13,125.43
2017-10-14,125.26
2017-10-15,125.6
2017-10-16,125.86
2017-10-17,125
2017-10-18,124.57
2017-10-19,125.08
2017-10-20,124.66
2017-10-21,122.85
2017-10-22,122.94
2017-10-23,122.77
2017-10-24,123.2
2017-10-25,124.23
2017-10-26,124.06
2017-10-27,124.48
2017-10-28,123.88
2017-10-29,123.97
2017-10-30,124.74
2017-10-31,123.88
2017-11-01,123.97
2017-11-02,124.83
2017-11-03,127.31
2017-11-04,127.23
2017-11-05,127.14
2017-11-06,127.14
2017-11-07,127.23
2017-11-08,125.34
2017-11-09,123.88
2017-11-10,121.83
2017-11-11,120.54
2017-11-12,120.37
2017-11-13,122
2017-11-14,122.94
2017-11-15,123.46
2017-11-16,122.6
2017-11-17,122.17
2017-11-18,122.25
2017-11-19,121.65
2017-11-20,123.03
2017-11-21,122.94
2017-11-22,123.28
2017-11-23,123.46
2017-11-24,124.83
2017-11-25,122.34
2017-11-26,122.34
2017-11-27,122.51
2017-11-28,121.74
2017-11-29,122.17
2017-11-30,122.68
2017-12-01,122.77
2017-12-02,123.97
2017-12-03,125.08
2017-12-04,125.69
2017-12-05,126.2
2017-12-06,127.06
2017-12-07,127.92
2017-12-08,128.34
2017-12-09,127.74
2017-12-10,126.71
2017-12-11,127.74
2017-12-12,127.83
2017-12-13,127.92
2017-12-14,126.2
2017-12-15,126.2
2017-12-16,126.71
2017-12-17,128.09
2017-12-18,127.49
2017-12-19,126.97
2017-12-20,127.49
2017-12-21,128.26
2017-12-22,128
2017-12-23,132.2
2017-12-24,136.41
2017-12-25,137.69
2017-12-26,137.61
2017-12-27,138.38
2017-12-28,135.03
2017-12-29,136.15
2017-12-30,136.32
2017-12-31,135.72
2018-01-01,137.69
2018-01-02,136.06
2018-01-03,134.35
2018-01-04,134.95
2018-01-05,133.4
2018-01-06,132.72
2018-01-07,134.78
2018-01-08,134.69
2018-01-09,136.49
2018-01-10,136.23
2018-01-11,134.86
2018-01-12,133.23
2018-01-13,130.83
2018-01-14,130.4
2018-01-15,130.32
2018-01-16,129.54
2018-01-17,129.63
2018-01-18,130.4
2018-01-19,130.32
2018-01-20,128.69
2018-01-21,128
2018-01-22,128.26
2018-01-23,128.94
2018-01-24,128.86
2018-01-25,128.26
2018-01-26,128
2018-01-27,127.57
2018-01-28,127.23
2018-01-29,127.14
2018-01-30,126.2
2018-01-31,127.4
2018-02-01,127.66
2018-02-02,127.49
2018-02-03,127.14
2018-02-04,128.17
2018-02-05,127.49
2018-02-06,129.37
2018-02-07,129.46
2018-02-08,131.69
2018-02-09,131.77
2018-02-10,131.86
2018-02-11,131.95
2018-02-12,130.06
2018-02-13,130.75
2018-02-14,130.4
2018-02-15,130.83
2018-02-16,131.09
2018-02-17,131.26
2018-02-18,131.52
2018-02-19,132.38
2018-02-20,133.49
2018-02-21,132.29
2018-02-22,132.63
2018-02-23,131.09
